input_length,config,conv1_bits,conv2_bits,fc1_bits,fc2_bits,seed,label_detected,test_accuracy,train_seconds,status
81,INT 4-2-8-4,4,2,8,4,46,mixed,97.465,88.62427258491516,success
81,INT 4-2-8-2,4,2,8,2,42,mixed,98.004,88.48121333122253,success
81,INT 4-2-8-2,4,2,8,2,43,mixed,97.54,90.50397086143494,success
81,INT 4-2-8-2,4,2,8,2,44,mixed,97.863,90.03876876831055,success
81,INT 4-2-8-2,4,2,8,2,45,mixed,98.78,88.62888216972351,success
81,INT 4-2-8-2,4,2,8,2,46,mixed,97.741,90.30850529670715,success
81,INT 4-2-4-8,4,2,4,8,42,mixed,97.932,91.6981291770935,success
81,INT 4-2-4-8,4,2,4,8,43,mixed,97.662,89.80993962287903,success
81,INT 4-2-4-8,4,2,4,8,44,mixed,97.836,88.24621367454529,success
81,INT 4-2-4-8,4,2,4,8,45,mixed,98.816,88.49055528640747,success
81,INT 4-2-4-8,4,2,4,8,46,mixed,97.558,90.38976383209229,success
81,INT 4-2-4-4,4,2,4,4,42,mixed,97.965,89.76026797294617,success
81,INT 4-2-4-4,4,2,4,4,43,mixed,97.728,88.24522113800049,success
81,INT 4-2-4-4,4,2,4,4,44,mixed,97.852,88.39893531799316,success
81,INT 4-2-4-4,4,2,4,4,45,mixed,98.804,88.86074137687683,success
81,INT 4-2-4-4,4,2,4,4,46,mixed,97.41,90.46451449394226,success
81,INT 4-2-4-2,4,2,4,2,42,mixed,97.571,92.05010485649109,success
81,INT 4-2-4-2,4,2,4,2,43,mixed,97.53,93.31953883171082,success
81,INT 4-2-4-2,4,2,4,2,44,mixed,97.839,88.248037815094,success
81,INT 4-2-4-2,4,2,4,2,45,mixed,98.727,88.27185344696045,success
81,INT 4-2-4-2,4,2,4,2,46,mixed,96.492,90.36755514144897,success
81,INT 4-2-2-8,4,2,2,8,42,mixed,97.919,93.75092315673828,success
81,INT 4-2-2-8,4,2,2,8,43,mixed,96.446,90.31193995475769,success
81,INT 4-2-2-8,4,2,2,8,44,mixed,97.822,89.64534664154053,success
81,INT 4-2-2-8,4,2,2,8,45,mixed,98.745,88.46787619590759,success
81,INT 4-2-2-8,4,2,2,8,46,mixed,97.541,88.8367714881897,success
81,INT 4-2-2-4,4,2,2,4,42,mixed,97.889,88.6026885509491,success
81,INT 4-2-2-4,4,2,2,4,43,mixed,97.701,90.24084711074829,success
81,INT 4-2-2-4,4,2,2,4,44,mixed,97.911,90.40326428413391,success
81,INT 4-2-2-4,4,2,2,4,45,mixed,98.586,89.44493365287781,success
81,INT 4-2-2-4,4,2,2,4,46,mixed,97.362,91.72378444671631,success
81,INT 4-2-2-2,4,2,2,2,42,mixed,98.089,90.35516452789307,success
81,INT 4-2-2-2,4,2,2,2,43,mixed,97.515,88.61851191520691,success
81,INT 4-2-2-2,4,2,2,2,44,mixed,96.753,88.28490877151489,success
81,INT 4-2-2-2,4,2,2,2,45,mixed,98.933,88.49316310882568,success
81,INT 4-2-2-2,4,2,2,2,46,mixed,97.098,88.82401180267334,success
81,INT 2-8-8-8,2,8,8,8,42,mixed,96.348,92.25930976867676,success
81,INT 2-8-8-8,2,8,8,8,43,mixed,95.499,90.55372214317322,success
81,INT 2-8-8-8,2,8,8,8,44,mixed,95.84,91.84433603286743,success
81,INT 2-8-8-8,2,8,8,8,45,mixed,92.881,88.32496786117554,success
81,INT 2-8-8-8,2,8,8,8,46,mixed,94.729,90.14195823669434,success
81,INT 2-8-8-4,2,8,8,4,42,mixed,96.314,88.77182102203369,success
81,INT 2-8-8-4,2,8,8,4,43,mixed,95.456,90.35315275192261,success
81,INT 2-8-8-4,2,8,8,4,44,mixed,95.746,89.69604635238647,success
81,INT 2-8-8-4,2,8,8,4,45,mixed,92.852,91.62382435798645,success
81,INT 2-8-8-4,2,8,8,4,46,mixed,94.673,88.48915386199951,success
81,INT 2-8-8-2,2,8,8,2,42,mixed,96.321,88.82778096199036,success
81,INT 2-8-8-2,2,8,8,2,43,mixed,95.255,88.47798013687134,success
81,INT 2-8-8-2,2,8,8,2,44,mixed,95.617,88.42264199256897,success
81,INT 2-8-8-2,2,8,8,2,45,mixed,92.841,90.57836604118347,success
81,INT 2-8-8-2,2,8,8,2,46,mixed,93.972,90.17727160453796,success
81,INT 2-8-4-8,2,8,4,8,42,mixed,96.38,88.31441497802734,success
81,INT 2-8-4-8,2,8,4,8,43,mixed,95.481,88.4263334274292,success
81,INT 2-8-4-8,2,8,4,8,44,mixed,95.849,90.50600385665894,success
81,INT 2-8-4-8,2,8,4,8,45,mixed,92.863,89.71691083908081,success
81,INT 2-8-4-8,2,8,4,8,46,mixed,94.686,88.59807682037354,success
81,INT 2-8-4-4,2,8,4,4,42,mixed,96.347,89.01699447631836,success
81,INT 2-8-4-4,2,8,4,4,43,mixed,95.465,88.84941482543945,success
81,INT 2-8-4-4,2,8,4,4,44,mixed,95.789,88.43794703483582,success
81,INT 2-8-4-4,2,8,4,4,45,mixed,92.872,88.2645947933197,success
81,INT 2-8-4-4,2,8,4,4,46,mixed,94.706,90.57001948356628,success
81,INT 2-8-4-2,2,8,4,2,42,mixed,96.338,90.37319040298462,success
81,INT 2-8-4-2,2,8,4,2,43,mixed,95.25,88.41938519477844,success
81,INT 2-8-4-2,2,8,4,2,44,mixed,95.719,88.38136196136475,success
81,INT 2-8-4-2,2,8,4,2,45,mixed,92.869,90.28410506248474,success
81,INT 2-8-4-2,2,8,4,2,46,mixed,94.226,88.75063586235046,success
81,INT 2-8-2-8,2,8,2,8,42,mixed,96.432,90.24001026153564,success
81,INT 2-8-2-8,2,8,2,8,43,mixed,95.499,88.63326597213745,success
81,INT 2-8-2-8,2,8,2,8,44,mixed,95.673,88.65998816490173,success
81,INT 2-8-2-8,2,8,2,8,45,mixed,93.314,88.8622522354126,success
81,INT 2-8-2-8,2,8,2,8,46,mixed,94.83,89.82700753211975,success
81,INT 2-8-2-4,2,8,2,4,42,mixed,96.438,90.3227813243866,success
81,INT 2-8-2-4,2,8,2,4,43,mixed,95.575,88.84615397453308,success
81,INT 2-8-2-4,2,8,2,4,44,mixed,95.733,90.36540627479553,success
81,INT 2-8-2-4,2,8,2,4,45,mixed,93.282,89.80933594703674,success
81,INT 2-8-2-4,2,8,2,4,46,mixed,94.579,87.55963659286499,success
81,INT 2-8-2-2,2,8,2,2,42,mixed,96.323,90.31663393974304,success
81,INT 2-8-2-2,2,8,2,2,43,mixed,95.376,90.3205828666687,success
81,INT 2-8-2-2,2,8,2,2,44,mixed,95.677,91.97235465049744,success
81,INT 2-8-2-2,2,8,2,2,45,mixed,92.92,90.83160305023193,success
81,INT 2-8-2-2,2,8,2,2,46,mixed,94.66,92.89387679100037,success
81,INT 2-4-8-8,2,4,8,8,42,mixed,96.375,89.7582061290741,success
81,INT 2-4-8-8,2,4,8,8,43,mixed,95.361,90.26126456260681,success
81,INT 2-4-8-8,2,4,8,8,44,mixed,95.811,91.74083828926086,success
81,INT 2-4-8-8,2,4,8,8,45,mixed,92.242,89.65858912467957,success
81,INT 2-4-8-8,2,4,8,8,46,mixed,94.599,90.54884362220764,success
81,INT 2-4-8-4,2,4,8,4,42,mixed,96.189,90.1283848285675,success
81,INT 2-4-8-4,2,4,8,4,43,mixed,95.36,88.42412233352661,success
81,INT 2-4-8-4,2,4,8,4,44,mixed,96.169,88.41225600242615,success
81,INT 2-4-8-4,2,4,8,4,45,mixed,92.117,88.652752161026,success
81,INT 2-4-8-4,2,4,8,4,46,mixed,94.599,88.08013153076172,success
81,INT 2-4-8-2,2,4,8,2,42,mixed,96.271,88.2420346736908,success
81,INT 2-4-8-2,2,4,8,2,43,mixed,95.269,88.69354844093323,success
81,INT 2-4-8-2,2,4,8,2,44,mixed,96.062,88.84821629524231,success
81,INT 2-4-8-2,2,4,8,2,45,mixed,92.369,88.4347038269043,success
81,INT 2-4-8-2,2,4,8,2,46,mixed,94.321,88.46134757995605,success
81,INT 2-4-4-8,2,4,4,8,42,mixed,96.406,89.9872944355011,success
81,INT 2-4-4-8,2,4,4,8,43,mixed,95.345,91.8987512588501,success
81,INT 2-4-4-8,2,4,4,8,44,mixed,95.995,90.14077806472778,success
81,INT 2-4-4-8,2,4,4,8,45,mixed,92.219,90.41862058639526,success
81,INT 2-4-4-8,2,4,4,8,46,mixed,94.729,89.89481496810913,success
81,INT 2-4-4-4,2,4,4,4,42,mixed,96.374,90.40166902542114,success
81,INT 2-4-4-4,2,4,4,4,43,mixed,95.383,91.6716742515564,success
81,INT 2-4-4-4,2,4,4,4,44,mixed,96.075,90.14210438728333,success
81,INT 2-4-4-4,2,4,4,4,45,mixed,92.314,88.83267045021057,success
81,INT 2-4-4-4,2,4,4,4,46,mixed,94.512,88.19740080833435,success
81,INT 2-4-4-2,2,4,4,2,42,mixed,96.273,90.08314418792725,success
81,INT 2-4-4-2,2,4,4,2,43,mixed,95.219,90.1285080909729,success
81,INT 2-4-4-2,2,4,4,2,44,mixed,95.728,88.85442638397217,success
81,INT 2-4-4-2,2,4,4,2,45,mixed,92.32,90.45597124099731,success
81,INT 2-4-4-2,2,4,4,2,46,mixed,94.184,91.58390927314758,success
81,INT 2-4-2-8,2,4,2,8,42,mixed,96.387,88.27661609649658,success
81,INT 2-4-2-8,2,4,2,8,43,mixed,95.274,88.39355897903442,success
81,INT 2-4-2-8,2,4,2,8,44,mixed,95.774,93.20440292358398,success
81,INT 2-4-2-8,2,4,2,8,45,mixed,92.451,88.8608980178833,success
81,INT 2-4-2-8,2,4,2,8,46,mixed,94.349,90.40453934669495,success
81,INT 2-4-2-4,2,4,2,4,42,mixed,96.365,89.68305802345276,success
81,INT 2-4-2-4,2,4,2,4,43,mixed,95.314,88.30874681472778,success
81,INT 2-4-2-4,2,4,2,4,44,mixed,95.762,90.56590962409973,success
81,INT 2-4-2-4,2,4,2,4,45,mixed,92.376,88.53311061859131,success
81,INT 2-4-2-4,2,4,2,4,46,mixed,94.438,91.41230249404907,success
81,INT 2-4-2-2,2,4,2,2,42,mixed,96.241,88.52618408203125,success
81,INT 2-4-2-2,2,4,2,2,43,mixed,95.045,91.99014115333557,success
81,INT 2-4-2-2,2,4,2,2,44,mixed,95.946,91.69349193572998,success
81,INT 2-4-2-2,2,4,2,2,45,mixed,92.095,89.76279878616333,success
81,INT 2-4-2-2,2,4,2,2,46,mixed,94.05,88.36825561523438,success
81,INT 2-2-8-8,2,2,8,8,42,mixed,95.055,90.38016867637634,success
81,INT 2-2-8-8,2,2,8,8,43,mixed,93.269,91.84976553916931,success
81,INT 2-2-8-8,2,2,8,8,44,mixed,96.764,89.70350050926208,success
81,INT 2-2-8-8,2,2,8,8,45,mixed,92.093,88.35633873939514,success
81,INT 2-2-8-8,2,2,8,8,46,mixed,92.454,88.46492767333984,success
81,INT 2-2-8-4,2,2,8,4,42,mixed,94.966,88.30587244033813,success
81,INT 2-2-8-4,2,2,8,4,43,mixed,92.822,88.58725833892822,success
81,INT 2-2-8-4,2,2,8,4,44,mixed,96.068,88.65158176422119,success
81,INT 2-2-8-4,2,2,8,4,45,mixed,92.173,88.39116907119751,success
81,INT 2-2-8-4,2,2,8,4,46,mixed,93.418,88.74603080749512,success
81,INT 2-2-8-2,2,2,8,2,42,mixed,94.956,90.54454898834229,success
81,INT 2-2-8-2,2,2,8,2,43,mixed,91.46,91.92760992050171,success
81,INT 2-2-8-2,2,2,8,2,44,mixed,96.137,89.6806206703186,success
81,INT 2-2-8-2,2,2,8,2,45,mixed,92.341,91.6861982345581,success
81,INT 2-2-8-2,2,2,8,2,46,mixed,93.233,90.39555168151855,success
81,INT 2-2-4-8,2,2,4,8,42,mixed,94.946,90.47579956054688,success
81,INT 2-2-4-8,2,2,4,8,43,mixed,92.666,92.66941046714783,success
81,INT 2-2-4-8,2,2,4,8,44,mixed,96.177,89.93909811973572,success
81,INT 2-2-4-8,2,2,4,8,45,mixed,92.057,90.31927871704102,success
81,INT 2-2-4-8,2,2,4,8,46,mixed,93.303,91.64758515357971,success
81,INT 2-2-4-4,2,2,4,4,42,mixed,95.008,88.37800097465515,success
81,INT 2-2-4-4,2,2,4,4,43,mixed,93.186,88.81834077835083,success
81,INT 2-2-4-4,2,2,4,4,44,mixed,96.34,89.89432144165039,success
81,INT 2-2-4-4,2,2,4,4,45,mixed,92.147,90.41698431968689,success
81,INT 2-2-4-4,2,2,4,4,46,mixed,93.54,91.87523174285889,success
81,INT 2-2-4-2,2,2,4,2,42,mixed,95.256,92.25167465209961,success
81,INT 2-2-4-2,2,2,4,2,43,mixed,92.823,88.54263615608215,success
81,INT 2-2-4-2,2,2,4,2,44,mixed,96.04,90.52439308166504,success
81,INT 2-2-4-2,2,2,4,2,45,mixed,91.929,88.04785799980164,success
81,INT 2-2-4-2,2,2,4,2,46,mixed,91.777,88.83488702774048,success
81,INT 2-2-2-8,2,2,2,8,42,mixed,94.798,88.75839686393738,success
81,INT 2-2-2-8,2,2,2,8,43,mixed,93.339,88.1305935382843,success
81,INT 2-2-2-8,2,2,2,8,44,mixed,95.607,88.5985221862793,success
81,INT 2-2-2-8,2,2,2,8,45,mixed,92.12,87.00347137451172,success
81,INT 2-2-2-8,2,2,2,8,46,mixed,92.344,88.39176058769226,success
81,INT 2-2-2-4,2,2,2,4,42,mixed,95.137,90.0446708202362,success
81,INT 2-2-2-4,2,2,2,4,43,mixed,92.238,90.16282439231873,success
81,INT 2-2-2-4,2,2,2,4,44,mixed,95.994,91.68202924728394,success
81,INT 2-2-2-4,2,2,2,4,45,mixed,91.769,89.9987621307373,success
81,INT 2-2-2-4,2,2,2,4,46,mixed,93.744,90.78809022903442,success
81,INT 2-2-2-2,2,2,2,2,42,INT2,94.93,89.95482683181763,success
81,INT 2-2-2-2,2,2,2,2,43,INT2,92.63,86.7918062210083,success
81,INT 2-2-2-2,2,2,2,2,44,INT2,95.563,92.1951425075531,success
81,INT 2-2-2-2,2,2,2,2,45,INT2,92.043,88.86342477798462,success
81,INT 2-2-2-2,2,2,2,2,46,INT2,93.412,88.81144309043884,success
71,INT 8-8-8-8,8,8,8,8,42,INT8,98.693,89.9428858757019,success
71,INT 8-8-8-8,8,8,8,8,43,INT8,97.765,88.16520881652832,success
71,INT 8-8-8-8,8,8,8,8,44,INT8,98.686,87.3006010055542,success
71,INT 8-8-8-8,8,8,8,8,45,INT8,99.192,92.17994856834412,success
71,INT 8-8-8-8,8,8,8,8,46,INT8,98.876,91.78538274765015,success
71,INT 8-8-8-4,8,8,8,4,42,mixed,98.695,89.69191575050354,success
71,INT 8-8-8-4,8,8,8,4,43,mixed,97.858,88.33974862098694,success
71,INT 8-8-8-4,8,8,8,4,44,mixed,98.682,90.28248810768127,success
71,INT 8-8-8-4,8,8,8,4,45,mixed,99.143,89.97264218330383,success
71,INT 8-8-8-4,8,8,8,4,46,mixed,98.893,89.34225749969482,success
71,INT 8-8-8-2,8,8,8,2,42,mixed,98.66,89.57153248786926,success
71,INT 8-8-8-2,8,8,8,2,43,mixed,97.866,89.69702434539795,success
71,INT 8-8-8-2,8,8,8,2,44,mixed,98.705,88.58750629425049,success
71,INT 8-8-8-2,8,8,8,2,45,mixed,99.177,87.56964421272278,success
71,INT 8-8-8-2,8,8,8,2,46,mixed,98.706,90.35901880264282,success
71,INT 8-8-4-8,8,8,4,8,42,mixed,98.695,87.45472025871277,success
71,INT 8-8-4-8,8,8,4,8,43,mixed,97.874,88.46497201919556,success
71,INT 8-8-4-8,8,8,4,8,44,mixed,98.711,88.49878883361816,success
71,INT 8-8-4-8,8,8,4,8,45,mixed,99.263,88.21758532524109,success
71,INT 8-8-4-8,8,8,4,8,46,mixed,98.899,90.15598201751709,success
71,INT 8-8-4-4,8,8,4,4,42,mixed,98.656,90.35682845115662,success
71,INT 8-8-4-4,8,8,4,4,43,mixed,97.861,90.52026104927063,success
71,INT 8-8-4-4,8,8,4,4,44,mixed,98.72,89.89869332313538,success
71,INT 8-8-4-4,8,8,4,4,45,mixed,99.161,88.46445631980896,success
71,INT 8-8-4-4,8,8,4,4,46,mixed,98.866,92.17610287666321,success
71,INT 8-8-4-2,8,8,4,2,42,mixed,98.659,90.28306603431702,success
71,INT 8-8-4-2,8,8,4,2,43,mixed,97.848,90.05629181861877,success
71,INT 8-8-4-2,8,8,4,2,44,mixed,98.683,88.52733850479126,success
71,INT 8-8-4-2,8,8,4,2,45,mixed,99.164,88.9683620929718,success
71,INT 8-8-4-2,8,8,4,2,46,mixed,98.804,90.72412300109863,success
71,INT 8-8-2-8,8,8,2,8,42,mixed,98.74,90.36288595199585,success
71,INT 8-8-2-8,8,8,2,8,43,mixed,97.88,91.12187266349792,success
71,INT 8-8-2-8,8,8,2,8,44,mixed,98.776,88.44685935974121,success
71,INT 8-8-2-8,8,8,2,8,45,mixed,99.228,88.28446102142334,success
71,INT 8-8-2-8,8,8,2,8,46,mixed,98.851,87.09633541107178,success
71,INT 8-8-2-4,8,8,2,4,42,mixed,98.693,89.7399034500122,success
71,INT 8-8-2-4,8,8,2,4,43,mixed,97.857,91.89654612541199,success
71,INT 8-8-2-4,8,8,2,4,44,mixed,98.764,91.92520523071289,success
71,INT 8-8-2-4,8,8,2,4,45,mixed,99.175,88.97866988182068,success
71,INT 8-8-2-4,8,8,2,4,46,mixed,98.768,90.47058916091919,success
71,INT 8-8-2-2,8,8,2,2,42,mixed,98.704,90.3613007068634,success
71,INT 8-8-2-2,8,8,2,2,43,mixed,97.854,88.23597383499146,success
71,INT 8-8-2-2,8,8,2,2,44,mixed,98.798,88.8160080909729,success
71,INT 8-8-2-2,8,8,2,2,45,mixed,99.143,90.49045896530151,success
71,INT 8-8-2-2,8,8,2,2,46,mixed,98.796,91.57344627380371,success
71,INT 8-4-8-8,8,4,8,8,42,mixed,98.722,91.77591872215271,success
71,INT 8-4-8-8,8,4,8,8,43,mixed,97.832,88.50376486778259,success
71,INT 8-4-8-8,8,4,8,8,44,mixed,97.867,88.68854451179504,success
71,INT 8-4-8-8,8,4,8,8,45,mixed,99.173,89.6449568271637,success
71,INT 8-4-8-8,8,4,8,8,46,mixed,98.848,88.5877525806427,success
71,INT 8-4-8-4,8,4,8,4,42,mixed,98.735,91.8207938671112,success
71,INT 8-4-8-4,8,4,8,4,43,mixed,97.849,88.4467282295227,success
71,INT 8-4-8-4,8,4,8,4,44,mixed,98.46,88.99859595298767,success
71,INT 8-4-8-4,8,4,8,4,45,mixed,99.219,89.62900805473328,success
71,INT 8-4-8-4,8,4,8,4,46,mixed,98.863,89.97381258010864,success
71,INT 8-4-8-2,8,4,8,2,42,mixed,98.67,88.37310719490051,success
71,INT 8-4-8-2,8,4,8,2,43,mixed,97.901,92.20671963691711,success
71,INT 8-4-8-2,8,4,8,2,44,mixed,97.945,87.10493969917297,success
71,INT 8-4-8-2,8,4,8,2,45,mixed,99.146,87.45432114601135,success
71,INT 8-4-8-2,8,4,8,2,46,mixed,98.674,89.7918062210083,success
71,INT 8-4-4-8,8,4,4,8,42,mixed,98.769,89.60579514503479,success
71,INT 8-4-4-8,8,4,4,8,43,mixed,97.841,90.04907298088074,success
71,INT 8-4-4-8,8,4,4,8,44,mixed,97.954,87.13197803497314,success
71,INT 8-4-4-8,8,4,4,8,45,mixed,99.166,88.23634386062622,success
71,INT 8-4-4-8,8,4,4,8,46,mixed,98.849,88.40650033950806,success
71,INT 8-4-4-4,8,4,4,4,42,mixed,98.729,88.31947374343872,success
71,INT 8-4-4-4,8,4,4,4,43,mixed,97.845,91.85777187347412,success
71,INT 8-4-4-4,8,4,4,4,44,mixed,97.905,89.03237247467041,success
71,INT 8-4-4-4,8,4,4,4,45,mixed,99.201,88.81852626800537,success
71,INT 8-4-4-4,8,4,4,4,46,mixed,98.741,88.67801547050476,success
71,INT 8-4-4-2,8,4,4,2,42,mixed,98.76,90.46897864341736,success
71,INT 8-4-4-2,8,4,4,2,43,mixed,97.884,90.4029152393341,success
71,INT 8-4-4-2,8,4,4,2,44,mixed,97.937,90.59354758262634,success
71,INT 8-4-4-2,8,4,4,2,45,mixed,99.112,90.42435431480408,success
71,INT 8-4-4-2,8,4,4,2,46,mixed,98.707,87.40639925003052,success
71,INT 8-4-2-8,8,4,2,8,42,mixed,98.68,90.00165700912476,success
71,INT 8-4-2-8,8,4,2,8,43,mixed,97.723,90.19198799133301,success
71,INT 8-4-2-8,8,4,2,8,44,mixed,98.591,88.86245799064636,success
71,INT 8-4-2-8,8,4,2,8,45,mixed,99.0,90.10396361351013,success
71,INT 8-4-2-8,8,4,2,8,46,mixed,98.825,91.5563530921936,success
71,INT 8-4-2-4,8,4,2,4,42,mixed,98.737,90.15590620040894,success
71,INT 8-4-2-4,8,4,2,4,43,mixed,97.707,88.81533598899841,success
71,INT 8-4-2-4,8,4,2,4,44,mixed,97.927,90.36816716194153,success
71,INT 8-4-2-4,8,4,2,4,45,mixed,98.936,88.20284080505371,success
71,INT 8-4-2-4,8,4,2,4,46,mixed,98.827,88.37292909622192,success
71,INT 8-4-2-2,8,4,2,2,42,mixed,98.673,90.30107283592224,success
71,INT 8-4-2-2,8,4,2,2,43,mixed,97.811,88.40430188179016,success
71,INT 8-4-2-2,8,4,2,2,44,mixed,98.59,88.776930809021,success
71,INT 8-4-2-2,8,4,2,2,45,mixed,99.229,87.7962875366211,success
71,INT 8-4-2-2,8,4,2,2,46,mixed,98.715,90.37245106697083,success
71,INT 8-2-8-8,8,2,8,8,42,mixed,98.354,89.73075103759766,success
71,INT 8-2-8-8,8,2,8,8,43,mixed,97.571,90.42162132263184,success
71,INT 8-2-8-8,8,2,8,8,44,mixed,98.691,93.03946447372437,success
71,INT 8-2-8-8,8,2,8,8,45,mixed,98.543,88.35221338272095,success
71,INT 8-2-8-8,8,2,8,8,46,mixed,98.365,88.69837594032288,success
71,INT 8-2-8-4,8,2,8,4,42,mixed,98.347,88.40208864212036,success
71,INT 8-2-8-4,8,2,8,4,43,mixed,97.58,88.2955904006958,success
71,INT 8-2-8-4,8,2,8,4,44,mixed,98.723,88.40467286109924,success
71,INT 8-2-8-4,8,2,8,4,45,mixed,98.473,88.69599533081055,success
71,INT 8-2-8-4,8,2,8,4,46,mixed,98.336,89.20984148979187,success
71,INT 8-2-8-2,8,2,8,2,42,mixed,98.32,87.49976873397827,success
71,INT 8-2-8-2,8,2,8,2,43,mixed,97.528,87.17860007286072,success
71,INT 8-2-8-2,8,2,8,2,44,mixed,98.344,90.33666515350342,success
71,INT 8-2-8-2,8,2,8,2,45,mixed,98.228,88.63231801986694,success
71,INT 8-2-8-2,8,2,8,2,46,mixed,98.522,90.0925304889679,success
71,INT 8-2-4-8,8,2,4,8,42,mixed,98.339,89.67048406600952,success
71,INT 8-2-4-8,8,2,4,8,43,mixed,97.611,90.55585932731628,success
71,INT 8-2-4-8,8,2,4,8,44,mixed,98.692,91.97965979576111,success
71,INT 8-2-4-8,8,2,4,8,45,mixed,98.557,89.68517422676086,success
71,INT 8-2-4-8,8,2,4,8,46,mixed,98.537,88.46958947181702,success
71,INT 8-2-4-4,8,2,4,4,42,mixed,98.393,88.61112856864929,success
71,INT 8-2-4-4,8,2,4,4,43,mixed,97.394,90.32785224914551,success
71,INT 8-2-4-4,8,2,4,4,44,mixed,98.701,88.46391272544861,success
71,INT 8-2-4-4,8,2,4,4,45,mixed,98.455,88.30242276191711,success
71,INT 8-2-4-4,8,2,4,4,46,mixed,98.366,90.11235809326172,success
71,INT 8-2-4-2,8,2,4,2,42,mixed,98.296,87.03688144683838,success
71,INT 8-2-4-2,8,2,4,2,43,mixed,97.63,88.38741636276245,success
71,INT 8-2-4-2,8,2,4,2,44,mixed,98.582,90.1611180305481,success
71,INT 8-2-4-2,8,2,4,2,45,mixed,98.34,89.0284070968628,success
71,INT 8-2-4-2,8,2,4,2,46,mixed,98.487,87.72508478164673,success
71,INT 8-2-2-8,8,2,2,8,42,mixed,98.313,88.43771266937256,success
71,INT 8-2-2-8,8,2,2,8,43,mixed,97.496,88.455570936203,success
71,INT 8-2-2-8,8,2,2,8,44,mixed,98.258,90.19789576530457,success
71,INT 8-2-2-8,8,2,2,8,45,mixed,98.615,89.9061210155487,success
71,INT 8-2-2-8,8,2,2,8,46,mixed,98.432,88.65567469596863,success
71,INT 8-2-2-4,8,2,2,4,42,mixed,98.293,88.42958211898804,success
71,INT 8-2-2-4,8,2,2,4,43,mixed,97.466,88.24923086166382,success
71,INT 8-2-2-4,8,2,2,4,44,mixed,98.284,91.68512344360352,success
71,INT 8-2-2-4,8,2,2,4,45,mixed,98.617,89.56641936302185,success
71,INT 8-2-2-4,8,2,2,4,46,mixed,98.394,87.81922173500061,success
71,INT 8-2-2-2,8,2,2,2,42,mixed,98.192,87.13159322738647,success
71,INT 8-2-2-2,8,2,2,2,43,mixed,97.396,86.87890529632568,success
71,INT 8-2-2-2,8,2,2,2,44,mixed,98.536,87.30350470542908,success
71,INT 8-2-2-2,8,2,2,2,45,mixed,98.139,87.41660904884338,success
71,INT 8-2-2-2,8,2,2,2,46,mixed,98.379,87.78939032554626,success
71,INT 4-8-8-8,4,8,8,8,42,mixed,97.888,90.4757673740387,success
71,INT 4-8-8-8,4,8,8,8,43,mixed,97.463,87.30246472358704,success
71,INT 4-8-8-8,4,8,8,8,44,mixed,98.588,89.11601400375366,success
71,INT 4-8-8-8,4,8,8,8,45,mixed,98.68,88.5538260936737,success
71,INT 4-8-8-8,4,8,8,8,46,mixed,97.616,87.7865047454834,success
71,INT 4-8-8-4,4,8,8,4,42,mixed,97.878,86.8399510383606,success
71,INT 4-8-8-4,4,8,8,4,43,mixed,97.455,89.05151891708374,success
71,INT 4-8-8-4,4,8,8,4,44,mixed,98.597,92.2684919834137,success
71,INT 4-8-8-4,4,8,8,4,45,mixed,98.572,87.99125027656555,success
71,INT 4-8-8-4,4,8,8,4,46,mixed,97.619,87.73019003868103,success
71,INT 4-8-8-2,4,8,8,2,42,mixed,97.938,87.70423030853271,success
71,INT 4-8-8-2,4,8,8,2,43,mixed,97.37,87.67364978790283,success
71,INT 4-8-8-2,4,8,8,2,44,mixed,98.662,87.45724487304688,success
71,INT 4-8-8-2,4,8,8,2,45,mixed,98.541,87.87418174743652,success
71,INT 4-8-8-2,4,8,8,2,46,mixed,97.595,91.2564811706543,success
71,INT 4-8-4-8,4,8,4,8,42,mixed,97.887,90.38478779792786,success
71,INT 4-8-4-8,4,8,4,8,43,mixed,97.45,92.3079309463501,success
71,INT 4-8-4-8,4,8,4,8,44,mixed,98.608,88.92728924751282,success
71,INT 4-8-4-8,4,8,4,8,45,mixed,98.646,88.02049255371094,success
71,INT 4-8-4-8,4,8,4,8,46,mixed,97.626,91.98184442520142,success
71,INT 4-8-4-4,4,8,4,4,42,mixed,97.897,89.33728790283203,success
71,INT 4-8-4-4,4,8,4,4,43,mixed,97.451,89.49712347984314,success
71,INT 4-8-4-4,4,8,4,4,44,mixed,98.616,91.00680422782898,success
71,INT 4-8-4-4,4,8,4,4,45,mixed,98.714,88.7882936000824,success
71,INT 4-8-4-4,4,8,4,4,46,mixed,97.619,87.496333360672,success
71,INT 4-8-4-2,4,8,4,2,42,mixed,97.965,87.78086996078491,success
71,INT 4-8-4-2,4,8,4,2,43,mixed,97.356,91.44173908233643,success
71,INT 4-8-4-2,4,8,4,2,44,mixed,98.671,87.64492797851562,success
71,INT 4-8-4-2,4,8,4,2,45,mixed,98.478,91.24120473861694,success
71,INT 4-8-4-2,4,8,4,2,46,mixed,97.526,88.16698884963989,success
71,INT 4-8-2-8,4,8,2,8,42,mixed,97.955,91.47848010063171,success
71,INT 4-8-2-8,4,8,2,8,43,mixed,97.419,90.35275506973267,success
71,INT 4-8-2-8,4,8,2,8,44,mixed,98.691,91.3852186203003,success
71,INT 4-8-2-8,4,8,2,8,45,mixed,98.673,91.2687315940857,success
